author_experience,repository,caused_TR,problematic_integration,lines_added,lines_deleted,files_changed,programming_language,multiple_languages,num_reviewers,num_comments,num_unresolved_comments,num_patchsets,reviewer_experience,past_TRs,active_TRs,critical_TRs,ci_cd_status,hour,day_of_week,time_since_last_commit,test_coverage,documentation_changes,risk_score
2,payment-gateway,1,0,44,198,17,Python,0,1,2,4,3,2,21,0,3,passing,9,Sunday,13,53,1,65.19713591057993
3,payment-gateway,1,0,429,41,20,C++,0,4,20,4,6,1,20,4,3,passing,22,Monday,34,56,1,82.39789172278957
2,message-queue,0,0,280,54,1,C++,0,2,7,1,6,2,28,4,0,passing,16,Sunday,1,92,1,40.1742644178778
1,image-processor,1,0,239,101,7,Java,0,3,5,0,1,3,12,1,3,passing,0,Sunday,24,75,1,52.85311550132697
2,data-analytics,1,1,482,192,17,Python,0,1,19,0,6,3,7,1,3,passing,15,Saturday,16,80,0,74.26041109177129
3,iot-controller,1,0,199,44,2,Erlang,1,4,3,0,4,2,1,5,0,passing,16,Tuesday,46,47,0,52.925023401086165
2,image-processor,1,0,400,84,20,Java,1,3,12,5,10,2,28,4,2,passing,13,Saturday,19,64,0,64.39890873842896
3,iot-controller,1,0,319,115,1,Python,1,3,3,0,8,3,13,4,1,failing,4,Sunday,40,43,0,83.60627908191132
1,message-queue,1,1,231,181,14,Python,0,2,0,1,7,3,19,4,1,passing,6,Monday,62,43,0,99.0728764614587
1,auth-service,0,1,126,149,2,C++,1,4,6,4,3,2,27,4,3,passing,0,Monday,3,63,0,81.0116048718683
3,message-queue,0,0,298,35,3,C++,1,5,15,1,3,1,12,1,0,failing,7,Sunday,8,83,0,44.5366389137931
1,iot-controller,0,0,199,159,9,Java,0,2,8,5,7,2,17,3,3,passing,6,Thursday,55,66,1,41.54160878237134
1,message-queue,0,0,322,160,18,Erlang,0,2,5,0,1,1,1,4,3,passing,10,Tuesday,23,77,0,37.928222285973774
2,payment-gateway,1,1,449,63,12,Python,1,3,7,0,2,2,20,4,1,passing,1,Wednesday,47,99,0,60.5465944727022
1,auth-service,1,1,375,104,5,C,1,3,19,4,6,2,10,4,0,passing,16,Saturday,42,86,0,91.4837004931732
3,auth-service,0,0,358,13,7,Erlang,1,4,8,5,3,3,28,1,3,failing,22,Sunday,68,83,1,50.36595233795803
1,message-queue,1,1,246,135,18,C,0,1,14,3,8,1,20,2,3,passing,16,Monday,9,100,1,78.17381839858189
3,iot-controller,0,0,79,191,4,Java,1,2,13,3,7,1,1,1,0,passing,0,Saturday,58,89,1,58.04020693728863
1,message-queue,0,1,458,179,20,Python,0,4,0,5,6,1,27,4,1,passing,1,Tuesday,40,67,1,57.98624795254725
1,payment-gateway,0,0,291,31,18,Python,1,4,12,5,7,1,30,0,1,passing,10,Saturday,40,87,0,58.147133267521774
2,data-analytics,0,0,23,183,6,Java,1,1,20,2,9,2,27,1,2,passing,9,Sunday,2,43,1,60.192284431477354
3,iot-controller,1,0,228,165,6,C++,1,1,2,4,1,3,17,4,2,passing,2,Sunday,10,54,1,77.95581894937693
2,image-processor,1,0,433,54,11,Erlang,0,1,0,1,8,1,26,1,3,failing,15,Monday,55,92,1,65.35677688383558
2,payment-gateway,0,1,23,147,6,Python,1,3,15,4,8,3,18,2,3,failing,12,Sunday,24,42,1,76.87102893518912
1,auth-service,0,0,49,12,9,Java,1,4,10,5,4,1,15,4,3,passing,1,Sunday,42,51,0,41.687910685352556
1,iot-controller,0,0,141,91,2,Java,0,5,13,5,1,1,15,4,0,failing,5,Wednesday,26,42,1,39.188318247142995
3,payment-gateway,0,0,393,140,20,C++,1,1,12,1,2,2,9,1,0,passing,13,Sunday,41,66,0,62.517257711696516
3,payment-gateway,1,1,249,106,15,C,1,5,4,5,1,1,19,5,1,failing,20,Wednesday,42,91,1,76.49973561049308
3,message-queue,1,1,401,51,12,Java,0,2,20,5,2,3,10,0,2,failing,3,Monday,4,100,0,54.562352599152824
2,payment-gateway,1,0,37,11,6,Python,0,4,12,1,8,3,11,2,1,passing,21,Monday,33,86,1,64.07727099061407
2,payment-gateway,1,1,246,100,6,C,0,4,14,2,9,1,9,1,1,failing,12,Saturday,65,50,0,81.25148407256465
2,payment-gateway,0,1,367,120,10,Java,1,4,3,5,10,2,30,1,3,failing,1,Friday,37,62,0,80.6902735354995
1,payment-gateway,1,0,265,91,4,Erlang,1,5,9,1,3,3,26,5,3,passing,16,Monday,49,73,0,76.29649769014819
1,image-processor,1,0,193,184,11,Erlang,1,3,20,4,9,3,20,3,0,passing,17,Friday,25,55,0,90.90590390450026
2,payment-gateway,0,1,24,116,1,C,1,3,16,1,4,3,25,1,1,failing,21,Monday,57,94,0,81.71860062197983
2,image-processor,1,0,470,194,6,C,1,3,0,3,2,2,8,2,1,failing,16,Friday,62,39,0,79.06229670220708
3,data-analytics,1,1,78,122,9,Java,0,5,15,2,5,2,17,5,3,failing,15,Wednesday,17,36,0,52.09686984033573
2,data-analytics,1,1,219,31,13,Erlang,1,2,1,2,6,1,26,0,1,failing,17,Friday,62,58,1,77.02981752979227
1,data-analytics,1,1,386,126,7,C,1,1,6,4,8,1,22,2,1,passing,20,Sunday,55,58,0,88.46561134568536
3,message-queue,1,0,499,155,13,Java,0,1,4,1,8,1,15,0,0,failing,17,Saturday,60,63,0,83.44229234845912
2,message-queue,0,0,200,147,11,Erlang,0,2,15,1,7,3,28,1,3,failing,9,Saturday,14,88,1,51.87500464754028
1,image-processor,1,0,432,172,14,Python,0,2,0,1,8,2,10,1,2,failing,5,Sunday,31,94,1,73.24796941668602
3,iot-controller,1,1,226,30,1,C,0,2,16,4,8,2,18,1,1,passing,17,Saturday,7,50,0,82.04496492287917
3,auth-service,0,1,145,68,12,Python,1,4,11,1,8,2,12,0,3,failing,0,Monday,53,33,1,65.78208485988851
1,payment-gateway,1,1,145,131,14,Erlang,0,5,13,0,1,1,9,1,3,failing,16,Monday,43,31,0,81.62244183018909
2,data-analytics,1,0,473,48,1,Erlang,1,5,3,1,5,1,29,1,3,passing,0,Tuesday,19,68,1,64.36394407465937
2,iot-controller,0,1,250,48,10,C,0,1,8,0,10,3,26,4,1,failing,21,Wednesday,46,36,0,60.852116853966706
1,data-analytics,0,0,275,144,18,C++,1,1,3,3,6,2,25,4,2,failing,13,Sunday,7,51,1,66.79760096226535
2,image-processor,0,1,364,197,5,Java,1,1,16,4,2,1,15,0,0,passing,8,Wednesday,4,31,0,58.67033556387357
3,message-queue,1,1,23,91,4,Java,0,1,19,5,6,2,20,3,3,passing,21,Friday,55,58,0,67.16888663150394
1,iot-controller,1,0,470,187,16,Erlang,1,2,16,1,9,2,10,4,1,failing,20,Sunday,5,47,0,100.0
1,message-queue,1,0,313,117,20,C,0,5,10,2,7,2,19,4,1,passing,12,Wednesday,14,34,0,80.57317744357817
1,data-analytics,1,1,156,90,9,C++,1,3,6,3,6,2,17,1,2,passing,4,Friday,61,94,1,71.96756557124449
3,message-queue,1,1,368,131,12,Java,1,4,8,3,9,3,13,1,2,failing,12,Thursday,54,68,1,54.8905886142658
1,auth-service,1,1,103,39,12,Python,0,3,6,2,6,2,23,4,2,failing,9,Sunday,3,96,1,57.98772698134739
2,iot-controller,1,0,114,54,13,Python,0,3,1,5,8,1,13,5,0,passing,21,Friday,47,56,1,62.829537138887716
1,message-queue,1,1,19,143,2,C,0,5,7,3,4,3,4,1,2,failing,18,Friday,63,38,1,90.6367344568847
1,iot-controller,0,1,152,40,3,Python,0,4,0,0,4,2,27,3,0,passing,9,Tuesday,15,58,1,17.34020471194853
2,iot-controller,0,0,52,195,19,Python,0,4,14,5,6,1,8,0,1,failing,10,Saturday,29,95,1,52.302429747075294
3,image-processor,1,1,491,66,16,Python,0,3,9,3,6,3,23,4,1,passing,3,Thursday,6,92,1,58.95156753128748
3,auth-service,0,0,342,106,20,Python,1,3,1,5,9,2,25,5,2,passing,9,Wednesday,7,71,0,43.66041698611573
1,iot-controller,1,0,100,192,13,Java,0,2,0,4,7,2,29,0,1,passing,4,Friday,24,52,0,76.72988029617859
1,iot-controller,1,1,284,136,1,Java,0,2,8,1,7,2,4,1,0,failing,2,Tuesday,72,95,0,72.11494443398331
3,image-processor,1,1,298,81,19,Erlang,1,2,13,1,4,2,15,5,3,failing,15,Friday,32,42,0,74.15587086579687
1,auth-service,0,1,318,13,13,Erlang,1,4,12,5,7,2,13,3,3,passing,4,Thursday,18,55,0,66.90939203017614
3,iot-controller,1,1,380,196,12,Java,1,3,10,5,8,2,24,3,1,passing,14,Thursday,10,97,0,65.03900376801278
2,iot-controller,1,1,372,1,13,Erlang,1,1,2,1,9,2,29,5,1,passing,14,Tuesday,30,75,1,59.8366852544423
1,data-analytics,1,0,118,186,6,Python,0,3,11,4,7,1,7,2,2,passing,4,Tuesday,33,55,1,66.7489540434844
2,auth-service,0,0,291,15,4,Python,0,5,19,4,7,1,2,3,1,passing,21,Saturday,15,64,1,50.978394461204694
3,iot-controller,1,1,123,27,18,Python,1,5,13,3,8,3,16,1,2,failing,1,Thursday,51,82,1,56.77965758710358
3,data-analytics,0,1,168,95,4,C,1,1,12,2,10,3,7,3,0,failing,11,Saturday,71,73,1,57.49246831253617
3,payment-gateway,1,1,290,12,14,Python,0,4,0,0,1,1,15,3,0,passing,22,Thursday,9,61,0,49.42866484407776
2,auth-service,1,1,157,6,6,Erlang,0,3,17,1,1,3,1,0,2,failing,12,Saturday,69,64,0,58.76356638142014
2,image-processor,0,1,248,50,12,Python,0,4,16,0,7,1,17,1,0,failing,11,Sunday,5,50,0,49.16619369329817
2,payment-gateway,1,0,192,95,2,Erlang,0,3,9,1,2,2,22,0,0,passing,10,Tuesday,1,66,0,52.47867972526316
2,data-analytics,0,0,12,64,1,C,0,4,15,5,7,1,3,5,1,failing,1,Tuesday,69,70,1,50.37856049770963
1,payment-gateway,0,0,339,60,5,Erlang,0,5,11,2,10,2,24,5,2,failing,22,Friday,61,87,1,63.30799886301675
3,auth-service,0,1,464,21,3,Python,1,4,6,4,6,2,29,5,0,passing,15,Friday,18,50,0,52.59907001644168
3,image-processor,1,0,451,32,13,Java,0,5,19,3,1,2,18,2,0,failing,21,Monday,33,76,1,49.405153275034145
1,message-queue,0,1,332,6,7,C,0,1,8,5,3,2,15,4,3,passing,16,Sunday,3,90,1,56.07944890611944
3,data-analytics,0,0,136,17,14,C++,1,1,6,1,1,2,5,2,1,failing,8,Sunday,39,60,0,54.83133125124082
3,image-processor,1,1,422,80,12,Python,0,3,20,2,2,3,7,4,3,passing,14,Sunday,26,79,0,67.82966969037253
3,payment-gateway,0,0,239,200,18,C,0,2,3,5,5,3,29,0,2,failing,13,Wednesday,4,68,0,41.36996447616583
3,iot-controller,0,1,46,23,18,Erlang,1,4,12,4,7,2,13,0,3,passing,4,Thursday,69,74,1,59.19918813614875
2,auth-service,0,0,191,6,19,Erlang,0,2,9,5,1,3,24,1,0,failing,11,Monday,52,87,0,39.54898800199675
3,iot-controller,0,1,427,50,8,Python,0,1,10,3,6,3,3,2,0,failing,17,Sunday,72,57,1,60.84723119134213
3,data-analytics,0,1,473,198,8,C,1,1,1,5,10,1,18,4,3,failing,2,Sunday,27,71,0,77.82619392501206
2,data-analytics,0,0,149,152,8,C,0,1,13,4,8,1,8,3,1,failing,18,Friday,25,50,0,70.3021783785966
3,payment-gateway,0,0,305,185,14,C,1,2,14,0,3,1,22,4,2,passing,19,Thursday,21,83,1,47.33821592165377
3,iot-controller,1,1,355,114,15,C,1,5,14,0,4,3,18,0,2,passing,17,Sunday,1,97,0,73.76855859686822
1,iot-controller,0,0,35,126,5,Erlang,1,2,1,2,6,1,9,0,2,passing,5,Friday,55,61,0,70.62412194152955
3,data-analytics,1,0,125,135,17,Java,1,4,3,1,2,2,4,1,2,passing,3,Tuesday,65,69,0,69.92413394563303
1,image-processor,1,1,77,95,18,Java,1,2,6,1,5,2,26,2,0,failing,0,Saturday,32,40,1,86.95112900086608
2,image-processor,0,0,325,195,5,C,0,1,5,2,1,2,9,3,1,failing,6,Friday,55,65,0,53.17335862801543
1,auth-service,0,0,273,12,8,C++,1,3,19,3,8,1,10,3,3,passing,1,Monday,39,61,0,74.8880818632607
2,image-processor,1,1,240,132,11,Java,0,4,7,5,7,2,25,3,3,passing,12,Friday,54,92,0,71.13591171089823
3,auth-service,1,1,77,101,16,Erlang,0,4,10,3,8,3,30,3,2,failing,16,Monday,21,99,1,77.31201064875484
1,auth-service,1,0,35,107,18,Python,0,5,7,5,10,1,20,2,2,passing,16,Wednesday,14,34,1,74.36501860842779
3,payment-gateway,0,0,22,24,7,Java,1,4,11,3,10,1,14,3,3,failing,14,Thursday,35,37,0,45.59781795633013
3,data-analytics,1,1,358,1,10,C++,1,1,7,4,4,2,9,0,3,passing,8,Wednesday,47,41,1,64.20721702682374
1,payment-gateway,1,1,382,186,12,Java,0,4,12,1,8,3,5,3,2,failing,20,Sunday,25,45,1,88.15613670168827
1,image-processor,1,1,238,36,8,C++,1,1,15,1,5,2,2,4,2,passing,2,Thursday,60,52,0,86.19131236454896
1,payment-gateway,0,0,85,77,3,C++,0,5,12,1,1,2,25,5,0,passing,23,Thursday,37,93,0,54.012486270476955
2,image-processor,1,0,376,79,13,Erlang,0,1,0,0,9,3,13,3,2,failing,1,Sunday,61,49,0,96.84757189836205
1,payment-gateway,1,0,188,88,6,C,0,5,8,1,8,3,22,0,1,failing,7,Sunday,39,38,1,89.14747127131166
1,payment-gateway,0,0,388,14,18,C,1,4,16,3,5,3,24,5,2,failing,15,Monday,55,93,0,66.30952796151942
3,iot-controller,1,0,181,9,15,Erlang,0,2,2,4,3,3,19,3,2,failing,5,Wednesday,69,58,0,56.33738613309099
2,data-analytics,0,0,185,71,11,Java,0,2,16,2,8,3,8,5,0,passing,20,Sunday,60,65,0,42.16386575937959
1,payment-gateway,1,1,400,78,16,C,0,1,5,5,2,1,29,1,3,passing,1,Wednesday,18,60,0,86.89466511533813
1,iot-controller,1,0,42,197,4,C,0,2,10,0,3,3,2,5,0,passing,10,Tuesday,48,54,0,55.01760571463577
2,image-processor,1,0,441,87,3,Erlang,0,2,12,4,7,3,7,3,3,failing,19,Sunday,49,39,0,87.81622926945336
2,data-analytics,1,1,351,85,12,Python,1,3,12,3,5,1,20,5,1,passing,13,Friday,17,87,0,63.47093505894842
3,iot-controller,1,0,148,185,12,C++,0,4,6,1,7,3,1,1,0,passing,14,Wednesday,62,90,1,67.97450671649432
3,iot-controller,0,1,357,112,14,Erlang,0,2,3,2,9,1,11,2,2,passing,8,Thursday,12,54,0,63.84234895036852
3,payment-gateway,1,0,389,90,6,C,1,4,16,3,8,2,21,2,2,passing,8,Saturday,19,86,0,78.74674697881443
2,image-processor,0,0,271,64,7,C,0,4,12,0,4,3,4,2,0,failing,10,Tuesday,64,68,1,26.50788184337572
2,auth-service,1,0,282,171,19,C,0,5,16,2,6,3,13,2,0,failing,12,Tuesday,38,58,0,91.35192247400366
1,iot-controller,0,0,488,130,12,Java,0,1,6,2,3,2,9,4,3,failing,19,Sunday,3,66,0,56.58801085534705
1,payment-gateway,0,0,132,24,14,C,1,3,15,4,6,2,20,5,1,failing,6,Wednesday,5,39,1,68.05190662233852
3,image-processor,1,1,314,143,15,Python,1,3,3,2,4,2,8,5,0,failing,18,Sunday,71,84,0,78.00707586094163
2,auth-service,1,1,135,157,14,Erlang,1,5,7,4,5,3,17,1,2,failing,4,Thursday,25,70,0,81.07817967959409
1,auth-service,0,1,181,198,13,Erlang,1,5,11,3,8,1,1,3,2,passing,23,Saturday,27,50,0,96.28716556652428
3,message-queue,0,0,192,125,7,Python,1,1,17,5,4,1,8,1,0,failing,20,Tuesday,47,40,1,40.55099471797677
2,auth-service,1,0,237,77,7,C++,0,5,13,5,3,1,15,5,1,failing,4,Thursday,47,71,1,71.36457916738377
2,iot-controller,1,1,399,5,12,Java,1,3,19,4,6,2,14,5,1,failing,17,Sunday,27,43,1,77.87254842485456
1,image-processor,0,1,365,57,6,Python,0,3,3,5,4,2,19,5,0,failing,1,Wednesday,64,64,0,50.64957700641721
1,iot-controller,0,0,228,144,3,C,0,1,18,2,9,2,4,2,0,failing,3,Sunday,71,33,1,76.30912844414526
2,payment-gateway,0,0,85,163,11,C++,1,3,1,0,2,1,0,5,3,passing,9,Tuesday,50,54,0,52.15250065608868
1,message-queue,0,1,154,190,3,Java,1,3,12,2,1,1,2,3,0,failing,8,Tuesday,11,64,1,46.450577772900544
1,data-analytics,1,1,295,162,19,C++,1,3,4,3,4,2,21,2,1,passing,17,Friday,2,54,1,89.74992072331551
2,auth-service,1,0,22,168,10,Python,1,1,3,5,10,1,11,2,0,passing,22,Wednesday,43,83,0,75.0965773920929
3,image-processor,1,0,346,55,18,C++,1,1,9,0,9,1,5,2,1,passing,18,Friday,15,77,1,77.06771490840451
3,message-queue,0,1,30,13,19,C++,1,2,3,1,7,3,22,0,2,failing,22,Saturday,5,92,0,65.25976424441356
1,message-queue,0,1,246,124,16,Erlang,1,1,11,5,10,2,4,2,0,failing,14,Tuesday,65,57,1,69.06604509819695
1,iot-controller,1,1,217,42,19,Erlang,1,4,3,4,3,1,29,1,1,passing,15,Saturday,29,50,1,70.47185814825811
1,message-queue,0,1,430,4,14,C++,0,2,20,4,3,1,18,4,1,passing,6,Friday,6,95,1,64.26285349091057
2,payment-gateway,0,1,311,189,17,C,1,5,3,3,9,3,14,1,1,passing,3,Wednesday,60,92,0,87.46371874919319
3,iot-controller,0,0,253,105,5,C++,1,4,4,3,9,3,9,0,2,passing,23,Monday,53,34,0,72.89372006754562
3,iot-controller,1,0,411,31,2,Java,0,2,8,5,3,3,5,3,0,passing,23,Monday,48,60,0,60.93035505525648
3,message-queue,0,1,433,148,10,Python,0,5,10,2,3,2,27,3,0,failing,20,Saturday,56,44,1,55.108663211888164
3,image-processor,0,1,348,194,8,Python,1,1,10,4,1,2,13,4,3,passing,9,Monday,1,51,0,45.466599510554275
3,image-processor,1,1,17,159,8,Python,1,1,1,2,4,2,1,4,2,passing,8,Thursday,6,97,0,56.607273726506904
1,message-queue,1,1,341,187,11,Python,1,1,1,0,7,3,15,0,1,failing,15,Saturday,14,62,0,73.33290932272644
3,data-analytics,0,1,424,124,15,C,1,5,18,3,7,1,24,3,2,passing,11,Saturday,66,97,1,69.32670368672233
2,message-queue,1,0,251,118,10,C++,1,3,19,0,2,3,1,1,1,failing,5,Thursday,2,53,1,63.266778644913366
2,payment-gateway,0,1,460,87,12,Python,0,5,2,2,3,2,23,3,2,passing,3,Wednesday,52,53,1,54.08312877502614
3,image-processor,1,1,193,26,7,C++,0,4,1,3,4,3,23,5,3,failing,12,Monday,25,61,1,39.81451783371464
2,message-queue,1,0,50,28,3,Erlang,0,1,1,1,6,3,5,3,0,failing,7,Friday,40,55,0,77.71917817687309
1,payment-gateway,1,0,164,196,1,Erlang,1,5,2,4,4,2,13,3,2,failing,19,Saturday,52,59,1,73.68341745610194
1,data-analytics,1,1,332,39,10,C,1,3,15,5,10,1,24,2,0,passing,14,Monday,60,39,0,74.94887093623495
3,message-queue,0,0,465,4,13,C,0,2,2,0,2,3,19,5,2,failing,15,Saturday,15,54,0,35.28804424265577
3,message-queue,0,0,224,24,16,Java,1,2,3,4,8,3,21,3,2,failing,4,Sunday,30,62,1,51.44982821178259
1,image-processor,1,1,366,160,9,Java,1,5,4,0,10,2,0,2,3,failing,3,Monday,63,79,1,69.583397348877
2,payment-gateway,1,1,193,92,20,Erlang,1,5,14,2,2,2,26,0,1,failing,9,Thursday,14,39,1,63.51416849215565
2,message-queue,1,0,362,118,5,C,0,4,3,4,3,2,29,1,3,passing,5,Saturday,24,84,0,79.01469534276015
3,payment-gateway,0,0,179,17,12,Erlang,1,3,3,0,2,3,29,3,0,failing,0,Wednesday,47,63,1,44.21587407287704
2,iot-controller,1,1,140,146,9,C++,1,2,0,4,8,2,29,3,2,passing,0,Monday,37,33,0,100.0
1,iot-controller,1,1,325,29,20,C,1,3,11,5,1,2,23,3,0,passing,5,Thursday,72,42,1,78.56754385936603
1,data-analytics,0,1,136,74,13,Erlang,0,4,10,3,5,1,15,1,0,passing,13,Saturday,16,73,1,39.804961476387305
2,iot-controller,1,1,340,141,8,C,0,3,8,2,10,3,1,1,2,failing,13,Saturday,65,70,1,73.39958719541869
1,data-analytics,1,0,28,24,19,Java,0,4,16,3,6,3,24,1,3,passing,17,Friday,12,43,1,64.18998581339689
3,auth-service,0,0,11,79,3,Python,1,2,10,1,8,1,0,2,1,passing,18,Thursday,21,32,0,52.85175619519002
1,iot-controller,0,1,315,36,18,C++,0,1,18,4,4,3,11,5,1,passing,8,Monday,18,57,0,55.316534481206595
1,auth-service,0,0,282,22,5,Java,0,1,7,0,6,3,30,2,1,failing,14,Tuesday,44,83,1,29.792773932955523
1,image-processor,0,1,0,68,20,Java,0,1,15,0,1,3,5,0,2,passing,13,Saturday,10,86,1,44.50294007565266
2,message-queue,0,1,262,181,1,Erlang,0,4,17,1,8,3,0,2,1,passing,3,Saturday,10,38,1,77.92600834847087
3,auth-service,1,1,415,180,17,Python,0,1,8,0,5,1,9,4,3,failing,11,Thursday,67,74,1,50.13417917379958
3,auth-service,1,1,95,126,4,Java,0,5,9,4,3,3,20,5,2,failing,18,Monday,10,52,0,65.7388234576139
2,data-analytics,1,1,350,111,12,Java,1,5,1,4,9,2,6,0,2,passing,8,Tuesday,40,89,0,69.26054038854417
1,data-analytics,0,1,130,99,20,C++,0,4,2,1,5,1,9,4,2,passing,5,Monday,71,71,0,62.07456229795386
2,data-analytics,1,0,249,71,13,C,0,1,18,5,10,1,5,0,3,failing,11,Wednesday,49,68,1,72.12199501136357
1,iot-controller,1,0,25,107,9,Erlang,1,4,2,3,6,3,30,4,1,passing,12,Thursday,15,69,0,67.63559840560585
3,image-processor,1,0,283,123,15,Java,1,1,19,5,5,1,1,5,1,failing,23,Saturday,17,84,0,84.80703091736845
3,data-analytics,0,1,105,30,19,Python,1,1,5,4,2,2,27,4,2,failing,16,Sunday,9,99,1,45.0758002864664
3,auth-service,1,0,91,68,8,C,0,1,9,3,1,3,23,5,1,passing,4,Monday,12,71,0,70.08447716915352
1,image-processor,1,1,310,105,19,C++,0,4,19,2,9,3,6,1,1,failing,1,Sunday,18,82,0,97.70753358252615
3,payment-gateway,0,1,222,82,9,C++,0,5,0,4,4,2,12,1,2,failing,17,Monday,20,50,1,47.97046652725608
2,auth-service,1,0,310,169,9,C++,1,2,9,2,3,2,12,4,1,failing,8,Sunday,63,39,0,92.06200616535865
3,image-processor,0,1,451,100,7,Python,1,2,18,1,6,2,14,2,3,failing,19,Thursday,42,92,1,41.62387777533398
3,image-processor,0,1,104,185,19,C,0,2,6,0,2,2,24,0,3,passing,16,Sunday,56,53,1,57.43090611457912
1,message-queue,0,0,474,181,14,Java,1,1,17,3,3,3,7,4,0,failing,7,Wednesday,13,82,0,43.79609643425669
3,image-processor,1,0,71,1,14,Erlang,0,2,5,5,10,2,0,2,3,passing,6,Sunday,49,73,0,77.22377475119318
1,payment-gateway,0,1,86,121,7,Java,1,2,19,2,8,3,20,5,1,passing,20,Friday,21,46,1,80.8861255443721
3,data-analytics,0,1,462,165,2,C,0,1,13,5,7,3,18,1,2,failing,8,Saturday,20,42,1,75.96321499526587
3,auth-service,0,0,458,131,17,Python,1,2,20,0,9,1,10,1,0,failing,5,Monday,14,50,0,57.68414059794382
3,iot-controller,1,0,324,159,13,Erlang,0,2,4,2,9,2,20,5,0,failing,23,Sunday,2,80,0,78.35988725595885
2,message-queue,0,0,277,7,10,Java,0,5,6,1,10,2,21,3,1,passing,0,Friday,18,79,1,38.83196258552914
1,image-processor,0,1,406,105,2,Erlang,0,3,18,4,5,3,20,4,1,failing,19,Monday,49,74,1,74.55054459554981
2,image-processor,0,1,40,25,8,C++,0,4,12,2,4,1,6,3,1,passing,13,Friday,42,99,0,57.28101601671792
1,message-queue,1,1,49,54,1,C,1,4,11,0,9,3,20,4,3,passing,12,Saturday,47,49,0,84.466081358365
3,iot-controller,1,1,253,114,12,Erlang,0,5,3,0,5,2,14,1,2,failing,0,Monday,59,46,0,75.08167662680583
2,iot-controller,1,0,190,150,7,C++,1,4,15,5,6,2,15,3,2,failing,22,Wednesday,50,61,1,70.82687708370621
2,payment-gateway,0,1,51,71,1,Python,0,4,0,2,9,1,14,5,0,passing,6,Sunday,38,80,1,63.260589106243614
3,message-queue,1,1,395,69,6,Python,1,1,1,3,1,2,11,2,2,passing,21,Thursday,40,55,0,48.90851766205298
3,message-queue,0,0,215,148,3,C++,1,4,7,3,6,2,24,5,3,passing,9,Friday,36,94,1,50.91798918996681
2,data-analytics,1,1,41,123,16,C,0,5,1,1,8,3,13,2,1,failing,15,Thursday,8,96,1,67.93334619920597
2,data-analytics,1,1,90,25,11,Python,0,1,2,2,2,2,4,4,2,passing,5,Thursday,15,52,0,58.9620152962195
2,message-queue,1,0,347,193,5,C++,0,4,1,2,10,1,7,2,2,failing,6,Wednesday,22,69,0,71.60201399009323
3,image-processor,0,0,82,47,16,C,1,1,2,3,5,2,6,1,0,passing,7,Friday,64,53,1,43.2104666240203
3,auth-service,0,0,276,93,15,C++,0,2,7,1,2,1,17,2,1,failing,5,Monday,68,80,0,54.3076710038096
3,payment-gateway,0,0,199,181,14,Erlang,1,3,13,3,2,1,5,2,1,passing,2,Wednesday,71,35,0,53.07538156790909
1,image-processor,0,0,24,134,18,Erlang,1,3,1,0,5,2,2,3,2,passing,8,Saturday,41,80,1,51.409995516231916
3,message-queue,1,1,52,4,18,C++,0,5,5,5,7,2,6,2,3,passing,14,Sunday,11,39,0,67.47640575667327
1,auth-service,0,1,102,56,16,Java,1,5,12,2,1,2,0,1,2,passing,0,Sunday,5,88,0,54.7180080624932
2,image-processor,1,1,145,32,2,Erlang,0,1,0,5,4,1,0,0,3,passing,4,Thursday,43,51,0,57.538230778298136
2,auth-service,0,0,224,20,3,C,1,3,4,2,7,3,11,3,2,passing,2,Tuesday,46,31,1,59.420153677139055
1,image-processor,0,1,132,198,6,Erlang,1,2,0,1,5,2,10,2,3,passing,10,Sunday,71,73,1,62.088183393285384
3,message-queue,0,1,18,193,10,Java,1,2,19,3,4,3,16,5,1,failing,12,Monday,14,73,1,42.864312534523705
1,iot-controller,1,0,121,132,1,Erlang,1,1,1,2,7,3,21,4,3,passing,4,Thursday,8,59,0,87.74651728281182
3,data-analytics,1,1,334,127,19,C++,0,4,15,5,1,3,30,5,0,passing,8,Sunday,33,73,1,82.80615853520773
1,image-processor,1,0,402,74,12,Erlang,0,2,7,3,6,2,18,5,3,failing,11,Friday,72,52,1,76.67958020204392
1,payment-gateway,1,0,311,71,7,C++,1,5,16,2,7,2,27,4,1,passing,13,Friday,68,42,1,86.23467951085196
3,iot-controller,1,0,490,89,20,C++,0,1,10,5,2,1,25,2,2,passing,10,Sunday,38,45,0,78.86561471194314
3,message-queue,1,1,382,138,10,Python,1,4,0,5,2,3,23,4,2,passing,8,Monday,70,94,1,54.90530130833718
2,data-analytics,1,1,78,118,2,Erlang,1,1,8,1,9,1,22,2,2,passing,16,Wednesday,55,69,1,62.709289655289155
2,payment-gateway,1,0,34,175,13,C,1,4,12,4,5,3,29,0,2,failing,17,Sunday,37,34,0,100.0
2,payment-gateway,0,0,329,74,12,C++,0,1,10,4,9,1,19,5,0,failing,1,Sunday,1,55,1,62.81212354760856
2,payment-gateway,0,1,118,123,14,Erlang,1,3,1,0,1,3,2,0,0,failing,19,Thursday,26,32,0,79.89747645471691
3,data-analytics,1,0,235,171,18,C++,1,4,7,0,7,1,8,4,1,passing,14,Wednesday,71,80,1,65.41275259953763
2,payment-gateway,0,0,109,61,5,Java,0,2,6,5,3,2,5,0,2,failing,17,Tuesday,23,75,1,26.066737747068558
