commit_id,commit_message_length,repository,lines_added,lines_removed,files_changed,commit_timestamp,commit_hour,is_friday,is_weekend,after_hours,unresolved_comments,reviewers_count,patchsets_count,repo_trs_count,unresolved_trs_count,critical_trs_count,build_failed,programming_language,has_manual_memory_allocation,are_multiple_programming_languages_present,risk_score,risk_level
32a018fd,76,frontend-app,83,18,1,2024-11-24 10:49:30.175779,10,0,1,0,7,1,1,15,1,0,0,JavaScript,0,0,52,medium
a8403def,29,authentication,35,6,1,2024-12-20 11:23:38.514185,11,1,0,0,4,0,7,11,2,0,0,TypeScript,0,0,35,medium
2ba0b2a8,6,authentication,16,7,14,2024-06-30 08:21:43.501107,8,0,1,1,1,2,4,35,2,0,1,C#,0,0,55,medium
a395c83a,88,frontend-app,48,64,2,2024-04-05 04:10:04.182243,4,1,0,1,0,2,1,8,2,0,0,TypeScript,0,1,27,low
c8466fb0,26,frontend-app,17,6,1,2024-05-23 23:02:53.662271,23,0,0,1,2,1,4,0,0,0,0,C++,1,0,44,medium
51ecf8ca,18,authentication,235,19,11,2024-08-16 01:36:20.315795,1,1,0,1,0,1,1,45,12,3,0,JavaScript,0,1,43,medium
56c3dbf7,71,authentication,210,67,7,2024-10-03 11:04:52.748072,11,0,0,0,0,2,1,20,3,0,0,PHP,0,1,40,medium
7b5b4818,90,frontend-app,93,74,2,2024-08-01 08:26:26.977481,8,0,0,1,4,2,1,10,1,0,1,TypeScript,0,0,51,medium
93e1ecb4,66,mobile-app,1,22,1,2024-03-11 18:25:04.959179,18,0,0,1,1,1,2,17,4,1,0,Java,0,0,37,medium
6bea7e93,73,data-processing,33,3,6,2024-07-22 13:10:00.167645,13,0,0,0,0,0,1,16,0,0,1,Python,0,1,34,medium
fb2e6c0a,44,data-processing,19,20,1,2024-04-02 14:48:02.236888,14,0,0,0,0,1,1,45,0,0,0,Ruby,0,1,33,medium
487a84d7,100,frontend-app,9,1,1,2024-06-02 16:25:03.101425,16,0,1,0,1,1,1,20,4,0,1,Java,0,0,44,medium
75fb9a2f,25,frontend-app,43,58,1,2024-03-19 10:56:22.201412,10,0,0,0,1,1,2,32,7,0,1,Python,0,1,42,medium
5feda010,63,data-processing,37,5,3,2024-04-24 00:14:15.035758,0,0,0,1,0,0,1,11,2,0,0,JavaScript,0,0,35,medium
c0ce2ea4,43,backend-service,142,175,1,2025-01-15 01:59:09.801739,1,0,0,1,0,1,1,7,1,0,0,PHP,0,1,27,low
6b4d3840,-2,data-processing,47,8,1,2024-05-13 02:44:32.495348,2,0,0,1,1,0,3,2,0,0,0,JavaScript,0,0,45,medium
9381502e,46,authentication,1,20,3,2024-09-06 08:30:23.285203,8,1,0,1,0,2,1,10,0,0,0,Ruby,0,0,16,low
06f75f45,50,authentication,19,29,1,2024-05-20 16:45:08.008929,16,0,0,0,0,3,6,19,2,0,0,Java,0,0,22,low
b689bd0c,16,data-processing,4,43,2,2024-07-27 06:54:08.525025,6,0,1,1,3,2,5,2,0,0,0,Python,0,1,46,medium
6828c6e2,24,frontend-app,2,1,1,2024-03-06 20:28:22.730684,20,0,0,1,1,2,4,13,2,0,0,JavaScript,0,0,25,low
9b6d0efb,24,authentication,0,29,1,2024-06-24 22:19:04.934146,22,0,0,1,1,2,2,19,3,0,0,Python,0,0,21,low
cdb7957a,50,frontend-app,25,79,1,2024-04-27 04:22:00.976690,4,0,1,1,3,0,1,21,4,1,0,Python,0,0,35,medium
a69f75af,15,authentication,6,42,8,2024-05-30 11:32:58.334431,11,0,0,0,0,3,2,2,0,0,0,Java,0,0,25,low
2eaa3fdf,72,frontend-app,15,13,2,2024-03-10 14:15:38.821413,14,0,1,0,0,0,2,38,0,0,0,Python,0,1,24,low
1780ca71,69,frontend-app,64,44,3,2024-08-14 17:28:26.775756,17,0,0,0,0,0,1,15,1,0,0,JavaScript,0,0,24,low
c1429a1a,0,backend-service,69,47,7,2024-10-26 20:21:51.073791,20,0,1,1,0,3,2,42,0,0,0,JavaScript,0,0,48,medium
b4bcddb7,74,frontend-app,66,14,1,2024-10-20 00:31:05.039238,0,0,1,1,0,0,1,9,2,0,0,Java,0,0,29,low
53f95663,48,authentication,102,15,9,2024-04-07 05:00:57.622318,5,0,1,1,1,1,2,23,4,0,0,TypeScript,0,0,32,medium
f57976da,49,authentication,15,34,3,2024-04-24 22:37:11.860207,22,0,0,1,1,1,1,16,4,1,0,Go,0,0,29,low
746f94fb,35,data-processing,297,4,1,2024-11-15 10:52:01.576442,10,1,0,0,0,1,3,45,11,4,1,JavaScript,0,0,58,medium
f06c057d,18,frontend-app,66,1,1,2025-01-14 22:53:40.953581,22,0,0,1,1,1,1,39,6,0,0,Python,0,1,33,medium
61b16259,39,authentication,74,90,9,2025-01-14 12:51:14.619432,12,0,0,0,0,4,2,15,2,0,0,C++,1,0,22,low
fb63aaf9,-17,frontend-app,15,11,1,2024-10-05 06:03:20.194767,6,0,1,1,0,0,1,14,1,0,0,C#,0,0,40,medium
dbdf9f96,89,frontend-app,39,100,12,2024-07-13 19:56:46.604181,19,0,1,1,0,4,12,6,1,0,0,JavaScript,0,0,30,medium
da47c397,59,authentication,0,13,1,2024-09-02 15:52:32.499215,15,0,0,0,0,3,1,33,5,1,0,Java,0,0,26,low
2827b77f,45,mobile-app,33,43,10,2024-08-10 17:46:13.556147,17,0,1,0,1,0,5,1,0,0,0,JavaScript,0,0,45,medium
67906f22,53,authentication,11,0,1,2024-10-25 10:55:41.274290,10,1,0,0,0,2,1,7,0,0,0,Python,0,0,19,low
864827c7,22,frontend-app,48,22,4,2024-11-13 03:52:27.597982,3,0,0,1,5,3,7,0,0,0,0,Python,0,0,37,medium
24790224,63,data-processing,42,34,1,2025-02-15 12:05:36.165270,12,0,1,0,1,0,1,43,8,2,0,JavaScript,0,1,52,medium
38bf251d,10,data-processing,27,38,1,2024-03-06 03:29:46.992113,3,0,0,1,0,1,1,3,0,0,0,C++,1,0,32,medium
78c7720a,43,authentication,74,5,1,2024-08-26 20:46:42.248788,20,0,0,1,1,0,4,25,4,0,0,C++,1,1,49,medium
11a61cb7,83,mobile-app,110,11,1,2024-05-13 12:06:53.627053,12,0,0,0,0,2,1,30,0,0,1,JavaScript,0,0,39,medium
a57c381f,64,frontend-app,51,17,6,2025-02-10 04:46:16.987024,4,0,0,1,0,3,1,10,2,0,0,TypeScript,0,0,24,low
c9eaf7ab,27,backend-service,40,32,1,2024-09-30 13:17:36.743920,13,0,0,0,1,2,4,13,1,0,0,Python,0,0,33,medium
1451509e,78,frontend-app,42,65,16,2024-08-14 00:15:04.324128,0,0,0,1,0,2,4,61,7,0,0,Python,0,0,38,medium
f1d4128d,54,mobile-app,88,24,1,2024-03-07 11:47:41.514396,11,0,0,0,0,3,2,38,8,0,0,Java,0,1,29,low
a7e3f123,49,data-processing,23,28,19,2025-01-24 09:09:39.052435,9,1,0,0,4,2,3,8,1,0,0,Go,0,0,45,medium
26a970e5,25,frontend-app,59,18,5,2024-03-12 11:24:47.316488,11,0,0,0,0,3,1,7,1,0,0,Python,0,0,26,low
e4bed3f9,11,data-processing,197,18,1,2024-03-19 02:03:57.950193,2,0,0,1,1,1,1,34,0,0,0,Python,0,1,39,medium
629a6b33,78,backend-service,64,4,14,2024-05-11 00:31:18.554915,0,0,1,1,1,1,3,35,2,0,0,JavaScript,0,0,37,medium
cd333634,35,frontend-app,85,11,6,2025-01-23 10:45:06.557211,10,0,0,0,0,1,1,2,0,0,0,JavaScript,0,0,32,medium
27388f13,88,authentication,411,34,4,2025-01-30 02:44:09.224593,2,0,0,1,6,1,2,1,0,0,0,Python,0,1,62,high
47718124,34,frontend-app,326,17,3,2024-10-23 16:40:13.125013,16,0,0,0,0,2,1,67,17,4,0,Java,0,0,38,medium
7590ea3e,28,mobile-app,120,15,7,2024-06-25 06:02:18.231433,6,0,0,1,0,2,1,8,1,0,1,JavaScript,0,0,35,medium
4e0a2f6c,88,backend-service,126,67,1,2025-01-29 13:46:02.867926,13,0,0,0,1,3,1,14,3,0,0,JavaScript,0,0,13,low
18d031d5,43,authentication,119,18,2,2024-07-22 21:32:08.335883,21,0,0,1,1,0,2,10,1,0,0,C++,1,0,47,medium
fe2191b5,9,data-processing,6,35,3,2024-11-04 01:59:19.902380,1,0,0,1,3,0,1,41,6,2,0,TypeScript,0,0,52,medium
65adfdd6,48,authentication,97,63,4,2024-10-30 22:37:28.578857,22,0,0,1,0,2,1,6,1,0,0,TypeScript,0,0,40,medium
e4c2ffce,27,backend-service,19,102,2,2024-09-10 19:37:23.146191,19,0,0,1,0,2,1,5,1,0,0,C++,1,1,38,medium
3a0bc5ff,31,mobile-app,169,15,3,2024-09-07 06:42:55.512390,6,0,1,1,0,1,1,43,11,1,0,Java,0,1,42,medium
56059b91,56,data-processing,44,44,1,2024-10-31 15:54:31.622060,15,0,0,0,4,2,1,6,1,0,0,Go,0,0,41,medium
408b9f58,54,frontend-app,307,105,2,2024-03-17 11:02:20.098611,11,0,1,0,0,1,1,4,0,0,0,Java,0,0,27,low
b94d1240,58,data-processing,107,24,1,2024-05-08 17:25:28.129695,17,0,0,0,0,0,1,1,0,0,0,Java,0,0,16,low
6ee8767b,47,mobile-app,188,27,5,2025-02-28 17:17:10.860724,17,1,0,0,1,2,3,6,1,0,0,Go,0,0,30,medium
708a12fb,11,mobile-app,150,13,9,2024-04-26 16:25:56.466957,16,1,0,0,1,3,1,36,9,2,0,Java,0,0,25,low
5cd3b0f2,29,frontend-app,131,22,3,2024-09-27 02:41:42.816070,2,1,0,1,0,2,1,55,9,1,0,Java,0,1,38,medium
5cf25508,10,frontend-app,5,5,3,2024-11-12 10:20:06.199357,10,0,0,0,0,2,1,1,0,0,1,TypeScript,0,1,34,medium
62af478c,44,frontend-app,120,56,1,2024-05-27 17:53:06.511680,17,0,0,0,7,1,1,8,0,0,0,TypeScript,0,1,39,medium
abb3cc9e,83,authentication,102,44,1,2024-05-26 14:02:15.922744,14,0,1,0,1,1,3,33,3,0,0,JavaScript,0,0,44,medium
1b9c0863,12,backend-service,75,74,9,2024-04-15 15:51:09.568865,15,0,0,0,2,1,1,52,4,1,0,C++,1,0,38,medium
0e292a43,23,data-processing,182,32,5,2024-08-21 01:28:33.639465,1,0,0,1,0,1,6,12,2,0,0,JavaScript,0,1,41,medium
2b348361,95,mobile-app,71,69,3,2024-11-13 10:37:37.311694,10,0,0,0,0,2,1,2,0,0,0,C++,1,0,25,low
7050314a,40,data-processing,33,25,3,2025-02-17 07:31:18.305024,7,0,0,1,1,2,1,4,0,0,0,JavaScript,0,0,20,low
1499a05a,36,frontend-app,284,5,3,2024-05-29 15:12:48.558233,15,0,0,0,1,1,4,26,7,0,0,C++,1,1,56,medium
fb10fb3c,56,authentication,230,15,6,2024-05-25 04:04:18.649074,4,0,1,1,4,1,6,4,0,0,0,Java,0,0,45,medium
d5935c1b,67,backend-service,92,48,2,2024-08-19 04:52:25.497917,4,0,0,1,2,1,1,59,17,0,1,C++,1,0,43,medium
976bd080,21,authentication,47,10,9,2024-08-26 12:04:31.516398,12,0,0,0,2,3,1,9,2,0,0,JavaScript,0,0,24,low
841350e1,18,frontend-app,20,79,4,2024-12-05 20:06:43.025641,20,0,0,1,0,1,1,14,2,0,0,Python,0,0,24,low
6d458a9c,45,frontend-app,74,17,1,2024-10-06 22:34:42.540994,22,0,1,1,0,2,1,5,0,0,1,Python,0,0,43,medium
14758e63,35,mobile-app,19,62,4,2025-02-05 18:35:37.920616,18,0,0,1,0,3,1,1,0,0,0,JavaScript,0,0,12,low
185f4cac,22,mobile-app,52,2,1,2024-07-04 07:45:53.223095,7,0,0,1,0,0,1,5,1,0,0,Python,0,0,36,medium
101a58b1,17,frontend-app,6,17,1,2024-08-13 18:13:28.012929,18,0,0,1,1,3,1,5,0,0,0,Python,0,0,34,medium
06733738,6,frontend-app,283,63,1,2024-09-24 20:36:17.432297,20,0,0,1,0,2,2,2,0,0,0,JavaScript,0,0,24,low
06b6e2e5,62,backend-service,68,28,14,2024-07-18 16:37:17.182376,16,0,0,0,0,2,1,26,6,0,0,Python,0,0,31,medium
f0fcdaf8,21,data-processing,35,150,1,2024-04-13 23:29:00.260491,23,0,1,1,0,1,3,8,0,0,0,Swift,0,1,43,medium
0a539a7b,55,data-processing,40,19,4,2024-04-15 02:55:15.605501,2,0,0,1,0,1,1,18,1,0,0,C#,0,1,32,medium
77ad7dca,52,data-processing,81,45,7,2024-11-19 01:04:07.982328,1,0,0,1,1,1,1,8,0,0,1,C#,0,1,44,medium
023f094f,62,backend-service,20,12,1,2024-10-30 07:22:49.631419,7,0,0,1,1,3,1,29,4,1,1,JavaScript,0,0,28,low
ab2f5c54,65,mobile-app,70,12,3,2024-04-28 13:58:28.576204,13,0,1,0,4,1,3,3,0,0,0,JavaScript,0,1,57,medium
cc844bf4,62,authentication,146,18,9,2024-12-26 03:31:19.048203,3,0,0,1,1,1,2,0,0,0,0,Python,0,1,34,medium
b5cf46e3,65,frontend-app,209,88,1,2024-11-11 00:52:40.210793,0,0,0,1,1,1,5,35,5,1,1,Python,0,0,40,medium
8e0f3dc2,47,authentication,6,4,1,2024-09-22 15:05:39.002588,15,0,1,0,0,2,1,8,0,0,0,C#,0,0,27,low
5ca2ad43,40,frontend-app,104,44,1,2024-04-16 11:24:50.031114,11,0,0,0,1,2,1,1,0,0,0,Ruby,0,0,22,low
80178d30,71,mobile-app,45,30,1,2025-01-10 07:27:16.064106,7,1,0,1,0,1,1,11,2,0,0,JavaScript,0,0,14,low
f1cbba37,16,backend-service,26,243,2,2024-12-26 03:13:47.577581,3,0,0,1,2,1,1,19,2,0,0,TypeScript,0,1,44,medium
77978664,54,backend-service,32,67,4,2024-10-15 14:44:12.429727,14,0,0,0,0,0,1,12,1,0,0,JavaScript,0,0,24,low
9f8fa26f,31,authentication,51,59,1,2024-08-18 02:15:25.976560,2,0,1,1,5,1,3,0,0,0,1,Python,0,1,46,medium
470c1edd,79,backend-service,25,40,2,2024-12-15 22:00:28.015375,22,0,1,1,3,2,1,23,3,0,0,Python,0,1,47,medium
58cffd76,21,backend-service,44,86,12,2024-11-25 00:19:29.450872,0,0,0,1,2,3,1,2,0,0,0,Python,0,0,36,medium
dfc092ff,77,backend-service,32,130,2,2024-04-23 03:19:11.762182,3,0,0,1,3,1,1,4,0,0,0,C++,1,1,45,medium
f192b5bf,52,backend-service,21,6,3,2024-09-21 00:05:14.036464,0,0,1,1,0,1,1,0,0,0,0,Go,0,1,33,medium
23b6daca,65,backend-service,7,29,1,2024-07-15 21:44:10.786124,21,0,0,1,0,0,4,17,3,0,1,Java,0,1,56,medium
decf7e04,60,frontend-app,37,160,3,2024-07-25 01:22:49.745060,1,0,0,1,0,2,2,32,2,0,0,C#,0,0,31,medium
98f6540a,29,frontend-app,5,47,1,2024-11-04 13:26:27.642825,13,0,0,0,2,1,10,2,0,0,0,Java,0,0,36,medium
ca2e92d5,60,data-processing,32,65,2,2024-09-08 03:38:09.062360,3,0,1,1,0,0,1,8,0,0,0,JavaScript,0,0,24,low
579fac0d,12,frontend-app,253,63,2,2024-11-15 22:37:16.672512,22,1,0,1,3,2,2,46,12,2,0,Ruby,0,0,43,medium
141061aa,53,frontend-app,119,46,1,2024-07-17 04:35:14.289909,4,0,0,1,5,2,3,0,0,0,0,JavaScript,0,0,32,medium
3ab6090a,23,authentication,73,13,1,2024-05-10 17:02:03.078476,17,1,0,0,0,2,1,13,2,0,0,TypeScript,0,1,22,low
66982041,38,data-processing,4,9,5,2024-06-10 13:29:59.371591,13,0,0,0,0,1,1,9,1,0,0,JavaScript,0,0,27,low
a434a196,37,frontend-app,13,15,1,2024-07-26 01:28:04.945218,1,1,0,1,2,2,4,29,4,0,0,JavaScript,0,0,35,medium
0de9db43,51,mobile-app,151,8,1,2024-04-17 08:37:08.300813,8,0,0,1,0,1,6,46,11,1,0,Python,0,0,31,medium
b2097838,22,authentication,49,73,11,2024-12-01 19:07:09.540299,19,0,1,1,1,0,1,28,1,0,0,C#,0,0,34,medium
6dbc2ebf,59,mobile-app,56,4,1,2024-04-10 19:57:36.182350,19,0,0,1,0,1,4,31,6,1,1,JavaScript,0,0,45,medium
4074d911,35,data-processing,26,11,3,2024-05-24 06:08:08.555292,6,1,0,1,8,1,1,17,1,0,0,Java,0,0,40,medium
8c4204cb,50,backend-service,192,84,8,2024-08-07 18:07:11.791071,18,0,0,1,8,1,2,8,0,0,0,PHP,0,1,52,medium
ba18c39f,6,frontend-app,26,8,3,2024-06-22 17:43:25.080196,17,0,1,0,0,4,3,3,0,0,0,Python,0,0,33,medium
6e6376b7,86,authentication,50,15,1,2024-05-20 12:43:37.649628,12,0,0,0,0,1,1,4,0,0,0,JavaScript,0,1,28,low
8ff18b0b,97,authentication,132,34,5,2024-10-08 09:36:59.956685,9,0,0,0,1,2,3,48,7,2,0,C++,1,0,27,low
cce76ac2,38,authentication,225,42,10,2024-09-19 11:13:19.060916,11,0,0,0,5,1,1,21,1,0,0,Python,0,0,35,medium
e66fe31b,31,backend-service,19,16,2,2024-07-09 15:31:54.075514,15,0,0,0,0,2,1,6,1,0,0,Ruby,0,0,22,low
aaece9b7,40,frontend-app,108,33,6,2024-05-06 02:20:27.950561,2,0,0,1,0,1,4,24,2,0,0,JavaScript,0,0,32,medium
fa8031e4,49,backend-service,2,39,2,2025-02-10 18:33:18.600994,18,0,0,1,0,3,1,22,2,0,0,TypeScript,0,0,20,low
def4bf80,73,frontend-app,1,2,10,2024-09-11 04:27:33.146882,4,0,0,1,1,1,6,42,8,2,0,Python,0,1,46,medium
f267908b,18,authentication,24,6,4,2025-01-09 09:54:06.659083,9,0,0,0,1,1,2,39,7,2,0,TypeScript,0,0,35,medium
165f37f8,90,authentication,67,22,2,2025-01-03 19:25:19.922515,19,1,0,1,0,1,1,6,0,0,0,C++,1,0,46,medium
c5d9a795,29,authentication,26,70,2,2024-04-24 02:36:58.843581,2,0,0,1,0,0,5,10,2,0,0,JavaScript,0,1,35,medium
0b216cd6,1,mobile-app,35,72,1,2024-11-30 04:26:11.070871,4,0,1,1,1,2,4,5,1,0,1,Swift,0,0,40,medium
403f4089,9,data-processing,116,22,6,2024-05-22 00:12:30.185078,0,0,0,1,0,0,5,45,13,1,0,Python,0,0,39,medium
3fb46699,76,data-processing,37,62,2,2025-02-26 23:44:54.353373,23,0,0,1,0,1,1,7,0,0,0,Swift,0,0,26,low
c03fc423,5,authentication,44,19,33,2024-06-25 06:09:00.771668,6,0,0,1,2,1,4,1,0,0,0,Ruby,0,1,57,medium
1ac4029a,29,mobile-app,3,32,1,2025-01-11 05:22:48.821009,5,0,1,1,6,0,3,55,0,0,0,C++,1,0,61,high
4fef8e3d,35,backend-service,0,9,7,2024-04-16 10:42:56.645668,10,0,0,0,0,1,1,5,0,0,0,C++,1,0,34,medium
05eb7743,29,frontend-app,92,15,1,2024-11-14 19:05:49.516307,19,0,0,1,1,3,1,44,9,1,1,Python,0,0,48,medium
b27ffb18,54,mobile-app,170,24,1,2024-04-02 23:03:38.897410,23,0,0,1,0,0,2,5,0,0,1,Java,0,0,42,medium
b7be6e58,67,backend-service,87,36,2,2025-01-04 14:22:14.060731,14,0,1,0,0,1,1,3,0,0,0,C++,1,0,30,medium
b253ec36,52,authentication,10,9,6,2024-05-26 23:45:57.779547,23,0,1,1,4,2,1,40,2,0,0,Python,0,0,48,medium
eec9c6c0,27,authentication,63,57,1,2024-04-20 00:51:32.330509,0,0,1,1,0,3,1,3,0,0,1,Java,0,0,41,medium
da9cedb6,51,data-processing,425,18,1,2025-02-19 16:35:08.633145,16,0,0,0,0,1,7,22,0,0,0,TypeScript,0,1,43,medium
647c7b1d,45,frontend-app,74,50,4,2025-01-21 07:29:52.654950,7,0,0,1,2,2,2,50,13,4,0,TypeScript,0,0,50,medium
fd1ea53d,20,frontend-app,108,0,1,2025-01-27 16:19:19.799956,16,0,0,0,2,1,2,6,1,0,1,C#,0,0,48,medium
b08f633f,54,mobile-app,98,96,1,2024-07-28 03:13:18.785110,3,0,1,1,1,1,3,25,0,0,0,JavaScript,0,0,29,low
2220ba82,45,data-processing,21,4,4,2024-05-30 05:15:47.963417,5,0,0,1,7,3,4,24,4,0,0,TypeScript,0,0,43,medium
f3225db8,35,data-processing,9,60,1,2024-07-29 21:04:33.090041,21,0,0,1,2,2,1,6,1,0,0,JavaScript,0,0,28,low
a309f386,17,mobile-app,117,0,1,2024-12-18 14:44:01.426418,14,0,0,0,0,3,2,20,5,0,0,C++,1,0,37,medium
b54d7bf8,16,frontend-app,27,157,2,2025-01-16 01:52:16.226436,1,0,0,1,1,0,7,26,6,0,0,Ruby,0,0,48,medium
6226147d,57,mobile-app,16,6,3,2024-08-05 15:57:40.627376,15,0,0,0,0,2,1,9,0,0,1,Java,0,1,42,medium
07659ff3,38,backend-service,65,15,1,2024-03-16 09:42:52.476978,9,0,1,0,3,0,9,13,2,0,0,C#,0,1,44,medium
3d54d555,45,backend-service,99,58,1,2024-04-23 07:11:19.858498,7,0,0,1,1,2,2,24,6,0,0,JavaScript,0,0,40,medium
00a43c52,38,backend-service,0,4,1,2025-01-06 07:28:23.577464,7,0,0,1,0,3,3,8,1,0,0,C++,1,0,28,low
832dc17a,28,frontend-app,45,18,1,2024-06-26 12:23:49.992796,12,0,0,0,0,2,1,19,3,0,0,Go,0,1,27,low
b60022e0,35,data-processing,32,26,1,2025-02-23 16:30:25.375253,16,0,1,0,1,1,2,58,0,0,1,C++,1,1,67,high
3bad3935,61,mobile-app,0,2,2,2024-07-18 03:59:33.868849,3,0,0,1,0,3,1,7,1,0,1,JavaScript,0,0,37,medium
0eef9f42,1,frontend-app,66,6,5,2024-08-08 07:33:20.603874,7,0,0,1,0,2,7,0,0,0,0,Python,0,0,35,medium
0c33ae24,49,frontend-app,40,35,1,2024-10-02 02:58:12.085306,2,0,0,1,2,2,1,35,6,1,1,JavaScript,0,0,32,medium
89cd8d7a,46,data-processing,16,77,1,2024-03-20 02:36:57.036575,2,0,0,1,1,2,1,28,7,2,0,Python,0,0,29,low
4679e281,40,backend-service,36,41,4,2024-09-07 12:39:27.350008,12,0,1,0,0,0,1,11,2,0,0,JavaScript,0,0,19,low
8d3d0a76,40,mobile-app,31,23,14,2024-07-23 19:33:18.161360,19,0,0,1,3,1,3,25,4,0,0,Ruby,0,1,44,medium
f592c1c9,54,authentication,5,30,6,2024-08-28 04:52:21.023727,4,0,0,1,1,2,7,29,8,1,0,Go,0,0,39,medium
514d5c2f,67,mobile-app,207,25,5,2024-05-30 05:01:51.297881,5,0,0,1,2,2,1,5,0,0,0,PHP,0,0,41,medium
95b5ac84,66,frontend-app,152,69,3,2024-05-14 22:23:53.197760,22,0,0,1,0,2,1,13,3,0,0,Python,0,0,35,medium
704e2d59,65,frontend-app,130,18,1,2024-04-29 05:01:55.984723,5,0,0,1,2,2,1,2,0,0,0,C#,0,0,27,low
5b012a41,4,mobile-app,19,8,5,2024-06-23 08:46:14.164071,8,0,1,1,0,3,1,17,1,0,0,C#,0,0,40,medium
d984849f,101,authentication,173,8,3,2024-11-30 02:45:24.672858,2,0,1,1,0,2,5,11,2,0,0,JavaScript,0,0,35,medium
ae48b744,64,data-processing,78,4,4,2024-06-19 00:11:41.798790,0,0,0,1,3,2,1,1,0,0,1,Go,0,1,47,medium
44cf2267,74,data-processing,392,0,5,2024-03-13 11:59:28.023667,11,0,0,0,0,3,1,11,0,0,1,Python,0,1,54,medium
ab6c7c1b,1,mobile-app,7,4,4,2024-09-26 02:17:31.343920,2,0,0,1,1,1,1,10,1,0,0,JavaScript,0,0,47,medium
7ffc08f6,49,backend-service,108,5,13,2025-01-15 20:29:06.458395,20,0,0,1,5,2,1,3,0,0,0,JavaScript,0,0,38,medium
6c53ac93,46,authentication,14,11,2,2024-10-11 05:48:31.169082,5,1,0,1,0,1,1,84,11,3,0,Python,0,0,17,low
211ef11a,-1,mobile-app,31,14,5,2024-12-09 00:53:25.911000,0,0,0,1,1,1,5,20,3,0,0,Java,0,0,44,medium
67938a14,42,mobile-app,115,16,2,2024-11-30 20:13:35.458069,20,0,1,1,2,0,1,55,8,1,0,JavaScript,0,0,43,medium
0456cf2a,83,authentication,5,41,8,2024-10-03 09:02:22.605916,9,0,0,0,1,3,11,1,0,0,0,JavaScript,0,1,51,medium
022e4aa4,31,authentication,12,23,4,2025-01-16 04:26:23.061292,4,0,0,1,0,0,2,17,1,0,0,C++,1,0,24,low
ea812303,52,mobile-app,54,65,8,2024-12-07 19:56:32.404168,19,0,1,1,0,0,1,15,3,1,1,JavaScript,0,1,57,medium
dc2a521f,61,authentication,5,45,2,2025-01-02 13:58:32.286947,13,0,0,0,1,3,1,6,1,0,0,JavaScript,0,0,19,low
982eec84,54,frontend-app,18,67,3,2024-03-13 04:48:04.719317,4,0,0,1,5,0,1,2,0,0,0,C++,1,0,42,medium
45280faa,100,data-processing,9,1,1,2024-11-14 07:35:39.673274,7,0,0,1,1,0,6,29,3,0,1,TypeScript,0,0,54,medium
bf298d53,45,data-processing,32,2,9,2025-02-07 00:25:03.032612,0,1,0,1,0,2,1,13,1,0,0,Swift,0,0,25,low
3e3f1c24,113,authentication,58,14,1,2025-02-15 01:29:16.290745,1,0,1,1,0,0,2,42,10,2,0,JavaScript,0,0,26,low
311d63e9,42,frontend-app,16,57,1,2024-09-26 15:50:59.381658,15,0,0,0,0,1,1,79,13,4,0,Python,0,0,25,low
fdc7520b,17,backend-service,231,8,8,2025-02-18 22:07:07.716948,22,0,0,1,3,2,6,3,0,0,0,Python,0,0,53,medium
636389bd,53,backend-service,55,60,6,2024-08-31 22:22:38.320313,22,0,1,1,1,1,2,0,0,0,0,Go,0,0,47,medium
cdeb3638,33,authentication,57,42,8,2024-03-31 22:33:27.288827,22,0,1,1,4,1,1,25,4,0,0,Go,0,0,37,medium
892f361a,17,frontend-app,68,8,1,2024-09-26 00:56:12.423286,0,0,0,1,0,2,1,9,1,0,0,Go,0,0,17,low
bb3620c0,44,backend-service,232,27,3,2024-12-11 20:51:13.795225,20,0,0,1,5,2,1,37,6,0,0,Python,0,0,42,medium
5aa9edcd,82,data-processing,125,72,1,2024-03-06 11:00:45.933838,11,0,0,0,0,1,3,2,0,0,0,Python,0,0,27,low
9189af62,30,authentication,16,26,1,2024-07-11 18:00:47.862404,18,0,0,1,0,0,1,43,2,0,0,C#,0,0,32,medium
4fd82a5a,51,backend-service,124,25,3,2024-12-03 16:25:55.802591,16,0,0,0,1,0,1,5,0,0,0,JavaScript,0,1,45,medium
521f5281,12,backend-service,5,0,1,2024-07-21 16:39:05.906393,16,0,1,0,0,3,1,17,3,0,0,JavaScript,0,1,34,medium
8c858be2,40,authentication,98,55,4,2024-08-06 19:29:03.117901,19,0,0,1,0,0,6,29,0,0,0,Python,0,0,46,medium
b6722375,38,data-processing,317,34,1,2024-06-23 22:18:22.738851,22,0,1,1,5,1,5,18,0,0,1,Java,0,0,55,medium
223b0588,108,mobile-app,54,43,1,2024-07-27 03:07:02.615014,3,0,1,1,0,1,3,0,0,0,0,Python,0,0,33,medium
ec8f0ca2,64,mobile-app,143,67,1,2025-02-02 19:29:18.931879,19,0,1,1,3,2,3,4,0,0,0,JavaScript,0,0,41,medium
8e714ca2,61,backend-service,9,95,1,2024-11-10 14:37:42.953160,14,0,1,0,3,3,2,1,0,0,0,Go,0,0,28,low
e9e77e0c,72,data-processing,45,16,23,2024-12-04 14:44:27.065126,14,0,0,0,1,2,4,27,7,2,0,Go,0,0,42,medium
cb40a944,25,data-processing,570,26,5,2024-09-25 09:54:47.480908,9,0,0,0,1,3,9,0,0,0,1,C++,1,1,72,high
4e5afe08,16,data-processing,53,0,9,2024-08-06 15:43:49.865519,15,0,0,0,3,1,1,21,2,0,1,Python,0,1,56,medium
